,Easting,Northing,Salazones amphora_ct,Salazones amphora_wt
647,533386.72,4386077.67,0.0,0.0
648,533375.36,4386084.83,0.0,0.0
649,533360.99,4386094.43,0.0,0.0
650,533345.22,4386108.01,0.0,0.0
651,533332.06,4386115.39,0.0,0.0
652,533316.31,4386125.31,0.0,0.0
653,533324.47,4386043.44,0.0,0.0
654,533358.18,4386187.2,0.0,0.0
655,533364.38,4386184.01,0.0,0.0
656,533372.55,4386179.71,0.0,0.0
657,533378.82,4386178.08,0.0,0.0
658,533386.75,4386171.45,0.0,0.0
659,533393.04,4386165.82,0.0,0.0
660,533398.54,4386163.18,0.0,0.0
661,533409.48,4386154.9,0.0,0.0
662,533417.83,4386148.17,0.0,0.0
663,533421.96,4386145.52,0.0,0.0
664,533431.6,4386139.35,0.0,0.0
665,533437.54,4386134.6,0.0,0.0
666,533446.92,4386129.32,0.0,0.0
667,533454.23,4386126.02,0.0,0.0
668,533459.65,4386123.16,0.0,0.0
669,533466.71,4386117.75,0.0,0.0
670,533474.2,4386113.34,0.0,0.0
671,533483.39,4386111.05,0.0,0.0
672,533490.54,4386106.2,0.0,0.0
673,533497.93,4386102.79,0.0,0.0
674,533505.68,4386098.27,0.0,0.0
675,533514.2,4386092.1,0.0,0.0
676,533518.85,4386089.79,0.0,0.0
677,533524.11,4386082.93,0.0,0.0
678,533533.41,4386075.53,0.0,0.0
679,533419.27,4385975.7,0.0,0.0
680,533408.77,4385980.54,0.0,0.0
681,533402.83,4385985.73,0.0,0.0
682,533397.05,4385991.81,0.0,0.0
683,533388.11,4385996.1,0.0,0.0
684,533376.16,4386000.27,0.0,0.0
685,533367.22,4386004.22,0.0,0.0
686,533361.87,4386009.08,0.0,0.0
687,533354.89,4386015.38,0.0,0.0
688,533347.31,4386022.78,0.0,0.0
689,533341.37,4386026.75,0.0,0.0
690,533330.96,4386031.7,0.0,0.0
691,533322.35,4386037.55,0.0,0.0
692,532735.36,4385999.3,0.0,0.0
693,532723.61,4385997.69,0.0,0.0
694,532711.01,4385994.09,0.0,0.0
695,532701.14,4385994.04,0.0,0.0
696,532687.26,4385988.99,0.0,0.0
697,532678.94,4385987.51,0.0,0.0
698,532665.91,4385982.24,0.0,0.0
699,532654.76,4385980.75,0.0,0.0
700,532642.92,4385979.81,0.0,0.0
701,532633.4,4385978.33,0.0,0.0
702,532737.91,4385984.88,0.0,0.0
703,532726.51,4385981.94,0.0,0.0
704,532717.41,4385981.68,0.0,0.0
705,532707.3,4385977.53,0.0,0.0
706,532696.15,4385976.6,0.0,0.0
707,532688.42,4385976.68,0.0,0.0
708,532679.15,4385977.08,0.0,0.0
709,532671.0,4385976.71,0.0,0.0
710,532660.4,4385968.01,0.0,0.0
711,532651.63,4385969.53,0.0,0.0
712,532642.37,4385969.16,0.0,0.0
713,532631.58,4385961.9,0.0,0.0
714,532770.49,4385873.25,0.0,0.0
715,532750.51,4385970.5,0.0,0.0
716,532742.79,4385967.59,0.0,0.0
717,532733.02,4385965.44,0.0,0.0
718,532724.35,4385965.07,0.0,0.0
719,532713.21,4385962.13,0.0,0.0
720,532702.31,4385960.42,0.0,0.0
721,532689.87,4385959.92,0.0,0.0
722,532682.07,4385957.89,0.0,0.0
723,532673.74,4385958.3,0.0,0.0
724,532662.43,4385954.59,0.0,0.0
725,532652.39,4385953.55,0.0,0.0
726,532643.2,4385954.29,0.0,0.0
727,532743.27,4385976.91,0.0,0.0
728,532734.94,4385977.65,0.0,0.0
729,532724.05,4385975.61,0.0,0.0
730,532717.36,4385975.25,0.0,0.0
731,532707.15,4385972.87,0.0,0.0
732,532698.84,4385970.4,0.0,0.0
733,532689.05,4385970.24,0.0,0.0
734,532681.59,4385969.43,0.0,0.0
735,532669.75,4385969.16,0.0,0.0
736,532662.47,4385964.47,0.0,0.0
737,532656.98,4385964.34,0.0,0.0
738,532646.34,4385963.74,0.0,0.0
739,532639.4,4385960.71,0.0,0.0
740,532759.52,4385829.37,0.0,0.0
741,532751.1,4385830.55,0.0,0.0
742,532739.44,4385827.95,0.0,0.0
743,532729.91,4385827.36,0.0,0.0
744,532719.79,4385825.54,0.0,0.0
745,532710.27,4385824.83,0.0,0.0
746,532763.12,4385789.98,0.0,0.0
747,532752.48,4385787.39,0.0,0.0
748,532741.59,4385785.79,0.0,0.0
749,532734.39,4385784.65,0.0,0.0
750,532762.6,4385950.91,0.0,0.0
751,532758.66,4385949.78,0.0,0.0
752,532748.36,4385949.41,0.0,0.0
753,532740.04,4385948.37,0.0,0.0
754,532729.15,4385947.66,0.0,0.0
755,532720.14,4385946.07,0.0,0.0
756,532712.24,4385946.26,0.0,0.0
757,532703.06,4385945.0,0.0,0.0
758,532693.71,4385944.18,0.0,0.0
759,532682.46,4385945.24,0.0,0.0
760,532676.3,4385941.44,0.0,0.0
761,532663.24,4385944.05,0.0,0.0
762,532766.04,4385768.91,0.0,0.0
763,532758.15,4385767.32,0.0,0.0
764,532748.7,4385768.28,0.0,0.0
765,532797.16,4385879.36,0.0,0.0
766,532784.38,4385877.09,0.0,0.0
767,532770.49,4385873.25,0.0,0.0
768,532759.1,4385866.1,0.0,0.0
769,532748.64,4385864.84,0.0,0.0
770,532742.38,4385861.93,0.0,0.0
771,532737.34,4385858.02,0.0,0.0
772,532725.07,4385857.19,0.0,0.0
773,532714.94,4385855.82,0.0,0.0
774,532707.3,4385855.78,0.0,0.0
775,532695.82,4385852.96,0.0,0.0
776,532683.81,4385851.36,0.0,0.0
777,532776.0,4385848.97,0.0,0.0
778,532766.4,4385844.49,0.0,0.0
779,532758.6,4385843.02,0.0,0.0
780,532748.83,4385839.87,0.0,0.0
781,532738.37,4385837.38,0.0,0.0
782,532730.47,4385837.68,0.0,0.0
783,532720.26,4385836.97,0.0,0.0
784,532710.31,4385835.26,1.0,36.1
785,532698.74,4385831.55,0.0,0.0
786,532693.03,4385821.32,0.0,0.0
787,532701.13,4385814.69,0.0,0.0
788,532700.32,4385802.37,0.0,0.0
789,532704.83,4385792.07,0.0,0.0
790,532711.81,4385784.44,0.0,0.0
791,532787.59,4385888.86,0.0,0.0
792,532778.49,4385888.83,0.0,0.0
793,532769.83,4385886.68,0.0,0.0
794,532759.72,4385883.53,0.0,0.0
795,532750.79,4385882.72,0.0,0.0
796,532741.79,4385880.01,0.0,0.0
797,532730.9,4385877.97,0.0,0.0
798,532726.09,4385878.17,0.0,0.0
799,532723.89,4385872.5,0.0,0.0
800,532715.39,4385872.13,0.0,0.0
801,532705.86,4385872.2,0.0,0.0
802,532696.34,4385872.16,0.0,0.0
803,532688.09,4385872.68,0.0,0.0
804,532677.89,4385870.97,0.0,0.0
805,532671.21,4385866.51,0.0,0.0
806,532777.35,4385913.9,0.0,0.0
807,532767.75,4385910.87,0.0,0.0
808,532756.95,4385907.27,0.0,0.0
809,532746.06,4385906.22,0.0,0.0
810,532737.58,4385901.86,0.0,0.0
811,532726.61,4385898.71,0.0,0.0
812,532714.09,4385895.66,0.0,0.0
813,532704.48,4385893.73,0.0,0.0
814,532694.36,4385892.46,0.0,0.0
815,532687.77,4385888.33,0.0,0.0
816,532677.82,4385886.07,0.0,0.0
817,532669.26,4385880.93,0.0,0.0
818,532711.16,4385817.62,0.0,0.0
819,532714.88,4385809.2,0.0,0.0
820,532715.37,4385795.0,0.0,0.0
821,532719.95,4385788.25,0.0,0.0
822,532723.69,4385777.83,0.0,0.0
823,532780.07,4385901.71,0.0,0.0
824,532770.04,4385897.0,0.0,0.0
825,532757.46,4385890.29,0.0,0.0
826,532745.71,4385886.58,0.0,0.0
827,532735.0,4385883.31,0.0,0.0
828,532723.77,4385879.6,0.0,0.0
829,532712.64,4385872.68,0.0,0.0
830,532701.4,4385872.85,0.0,0.0
831,532691.03,4385868.26,0.0,0.0
832,532679.55,4385862.44,0.0,0.0
833,532719.3,4385820.98,0.0,0.0
834,532721.57,4385810.34,0.0,0.0
835,532725.23,4385798.92,0.0,0.0
836,532726.39,4385786.72,0.0,0.0
837,532775.3,4385933.1,0.0,0.0
838,532764.23,4385932.83,0.0,0.0
839,532753.68,4385929.34,0.0,0.0
840,532747.42,4385928.21,0.0,0.0
841,532743.58,4385924.19,0.0,0.0
842,532731.98,4385926.03,0.0,0.0
843,532720.83,4385925.76,0.0,0.0
844,532708.3,4385924.27,0.0,0.0
845,532698.79,4385921.45,0.0,0.0
846,532689.26,4385920.86,0.0,0.0
847,532683.86,4385919.83,0.0,0.0
848,532672.35,4385921.34,0.0,0.0
849,532661.2,4385920.51,0.0,0.0
850,532765.57,4385778.01,0.0,0.0
851,532755.35,4385778.85,0.0,0.0
852,532743.08,4385778.91,0.0,0.0
853,532729.52,4385777.52,0.0,0.0
854,532789.45,4385893.87,0.0,0.0
855,532778.23,4385889.49,0.0,0.0
856,532762.12,4385883.54,0.0,0.0
857,532751.67,4385878.72,0.0,0.0
858,532740.44,4385874.46,0.0,0.0
859,532728.11,4385868.97,0.0,0.0
860,532714.91,4385863.7,0.0,0.0
861,532704.29,4385857.99,0.0,0.0
862,532692.73,4385851.06,0.0,0.0
863,532681.67,4385848.57,0.0,0.0
864,532766.15,4385802.21,0.0,0.0
865,532751.74,4385801.03,0.0,0.0
866,532739.31,4385798.54,0.0,0.0
867,532772.51,4385921.54,0.0,0.0
868,532761.02,4385920.49,0.0,0.0
869,532750.47,4385918.56,0.0,0.0
870,532745.14,4385920.2,0.0,0.0
871,532744.55,4385917.21,0.0,0.0
872,532732.97,4385915.27,0.0,0.0
873,532721.48,4385913.0,0.0,0.0
874,532711.44,4385912.63,0.0,0.0
875,532706.12,4385912.38,0.0,0.0
876,532695.32,4385908.23,0.0,0.0
877,532683.49,4385905.4,0.0,0.0
878,532672.08,4385903.8,0.0,0.0
879,532658.51,4385906.07,0.0,0.0
880,532771.64,4385824.65,0.0,0.0
881,532759.62,4385824.82,0.0,0.0
882,532748.22,4385822.55,0.0,0.0
883,532740.15,4385822.52,0.0,0.0
884,532729.85,4385821.58,0.0,0.0
885,532771.91,4385943.4,0.0,0.0
886,532761.26,4385943.25,0.0,0.0
887,532748.83,4385940.2,0.0,0.0
888,532737.85,4385939.48,0.0,0.0
889,532727.63,4385939.89,0.0,0.0
890,532717.0,4385937.29,0.0,0.0
891,532705.61,4385931.02,0.0,0.0
892,532693.77,4385931.64,0.0,0.0
893,532681.66,4385931.81,0.0,0.0
894,532670.09,4385928.76,0.0,0.0
895,532657.3,4385929.27,0.0,0.0
896,532767.91,4385814.09,0.0,0.0
897,532755.98,4385814.26,0.0,0.0
898,532747.06,4385812.33,0.0,0.0
899,532734.7,4385812.62,0.0,0.0
900,532804.91,4386014.24,0.0,0.0
901,532810.52,4386006.72,0.0,0.0
902,532819.05,4385998.1,0.0,0.0
903,532827.57,4385993.03,0.0,0.0
904,532832.17,4385980.28,0.0,0.0
905,532833.01,4385925.57,0.0,0.0
906,532834.67,4385937.34,0.0,0.0
907,532830.47,4385936.77,0.0,0.0
908,532877.9,4385945.96,0.0,0.0
909,532873.85,4385947.5,0.0,0.0
910,532776.08,4385990.15,0.0,0.0
911,532782.13,4385982.62,0.0,0.0
912,532790.4,4385974.67,0.0,0.0
913,532797.91,4385965.04,0.0,0.0
914,532827.99,4386035.43,0.0,0.0
915,532833.96,4386024.58,0.0,0.0
916,532842.66,4386017.95,0.0,0.0
917,532848.09,4386012.21,0.0,0.0
918,532808.57,4385920.7,0.0,0.0
919,532806.12,4385931.23,0.0,0.0
920,532802.74,4385939.54,0.0,0.0
921,532802.87,4385947.64,0.0,0.0
922,532873.46,4385938.95,0.0,0.0
923,532803.04,4386008.13,0.0,0.0
924,532810.2,4386000.17,0.0,0.0
925,532815.65,4385991.09,0.0,0.0
926,532823.75,4385982.58,0.0,0.0
927,532828.41,4385976.16,0.0,0.0
928,532789.2,4385913.29,0.0,0.0
929,532786.58,4385922.82,0.0,0.0
930,532782.94,4385933.02,0.0,0.0
931,532787.44,4385944.58,0.0,0.0
932,532788.69,4385952.24,0.0,0.0
933,532768.82,4385983.79,0.0,0.0
934,532775.11,4385976.71,0.0,0.0
935,532782.7,4385969.09,0.0,0.0
936,532793.29,4385960.92,0.0,0.0
937,532822.19,4386027.74,0.0,0.0
938,532830.46,4386020.45,0.0,0.0
939,532834.53,4386012.15,0.0,0.0
940,532840.15,4386002.18,0.0,0.0
941,532842.32,4385995.75,0.0,0.0
942,532798.12,4385913.88,0.0,0.0
943,532797.98,4385928.75,0.0,0.0
944,532795.27,4385938.4,0.0,0.0
945,532796.59,4385951.17,0.0,0.0
946,532873.17,4385968.25,0.0,0.0
947,532875.18,4385958.49,0.0,0.0
948,532817.08,4386018.73,0.0,0.0
949,532823.38,4386010.66,0.0,0.0
950,532829.43,4386000.36,0.0,0.0
951,532834.69,4385994.28,0.0,0.0
952,532838.67,4385985.97,0.0,0.0
953,532827.95,4385924.11,0.0,0.0
954,532823.96,4385934.19,0.0,0.0
955,532823.23,4385944.73,0.0,0.0
956,532861.8,4385935.24,0.0,0.0
957,532860.73,4385945.22,0.0,0.0
958,532785.43,4385993.63,0.0,0.0
959,532794.38,4385986.01,0.0,0.0
960,532802.58,4385976.05,0.0,0.0
961,532811.21,4385966.1,0.0,0.0
962,532836.73,4386038.24,0.0,0.0
963,532843.81,4386029.61,0.0,0.0
964,532851.39,4386023.32,0.0,0.0
965,532816.18,4385926.28,0.0,0.0
966,532813.74,4385935.37,0.0,0.0
967,532811.99,4385943.91,0.0,0.0
968,532863.59,4385959.11,0.0,0.0
969,532869.46,4385951.37,0.0,0.0
970,531319.85,4386343.46,0.0,0.0
971,531325.81,4386332.72,0.0,0.0
972,531329.98,4386322.08,0.0,0.0
973,531333.46,4386310.33,0.0,0.0
974,531338.21,4386301.7,0.0,0.0
975,531341.86,4386291.83,0.0,0.0
976,531346.7,4386283.75,0.0,0.0
977,531352.14,4386275.01,0.0,0.0
978,531347.13,4386262.0,0.0,0.0
979,531342.72,4386270.75,0.0,0.0
980,531338.9,4386280.5,0.0,0.0
981,531334.58,4386288.7,0.0,0.0
982,531329.64,4386299.55,0.0,0.0
983,531325.74,4386308.53,0.0,0.0
984,531321.41,4386318.05,0.0,0.0
985,531316.56,4386329.36,0.0,0.0
986,531312.31,4386338.88,0.0,0.0
987,531290.27,4386293.18,0.0,0.0
988,531287.31,4386303.6,0.0,0.0
989,531282.55,4386314.46,0.0,0.0
990,531323.2,4386345.73,0.0,0.0
991,531328.85,4386339.39,0.0,0.0
992,531332.77,4386328.77,0.0,0.0
993,531336.54,4386316.96,0.0,0.0
994,531341.47,4386306.69,0.0,0.0
995,531344.66,4386297.0,0.0,0.0
996,531348.83,4386290.53,0.0,0.0
997,531352.86,4386281.93,0.0,0.0
998,531308.92,4386264.24,0.0,0.0
999,531337.06,4386352.63,0.0,0.0
1000,531341.65,4386341.89,0.0,0.0
1001,531345.63,4386335.24,0.0,0.0
1002,531348.66,4386328.6,0.0,0.0
1003,531355.05,4386318.97,0.0,0.0
1004,531358.78,4386308.77,0.0,0.0
1005,531362.07,4386301.68,0.0,0.0
1006,531368.04,4386290.28,0.0,0.0
1007,531296.21,4386269.01,0.0,0.0
1008,531335.02,4386348.96,0.0,0.0
1009,531339.7,4386338.11,0.0,0.0
1010,531344.8,4386329.03,0.0,0.0
1011,531348.96,4386318.94,0.0,0.0
1012,531352.77,4386309.41,0.0,0.0
1013,531357.1,4386299.55,0.0,0.0
1014,531360.67,4386288.47,0.0,0.0
1015,531320.08,4386244.13,0.0,0.0
1016,531314.81,4386252.99,0.0,0.0
1017,531301.77,4386271.47,0.0,0.0
1018,531283.16,4386290.04,0.0,0.0
1019,531345.39,4386352.89,0.0,0.0
1020,531348.51,4386344.58,0.0,0.0
1021,531352.49,4386335.72,0.0,0.0
1022,531356.9,4386327.41,0.0,0.0
1023,531360.72,4386318.44,0.0,0.0
1024,531365.12,4386311.13,0.0,0.0
1025,531369.53,4386302.93,0.0,0.0
1026,531372.66,4386293.29,0.0,0.0
1027,531297.43,4386283.22,0.0,0.0
1028,531391.11,4386378.38,0.0,0.0
1029,531396.06,4386365.08,0.0,0.0
1030,531396.36,4386353.1,0.0,0.0
1031,531403.28,4386340.92,0.0,0.0
1032,531405.56,4386330.05,0.0,0.0
1033,531408.68,4386321.18,0.0,0.0
1034,531310.15,4386236.88,0.0,0.0
1035,531304.02,4386247.29,0.0,0.0
1036,531299.17,4386257.37,0.0,0.0
1037,531290.41,4386279.97,0.0,0.0
1038,531363.19,4386365.5,0.0,0.0
1039,531368.37,4386357.76,0.0,0.0
1040,531374.08,4386346.9,0.0,0.0
1041,531378.23,4386337.6,0.0,0.0
1042,531384.27,4386331.07,0.0,0.0
1043,531385.34,4386321.2,0.0,0.0
1044,531390.26,4386314.01,0.0,0.0
1045,531395.0,4386307.7,0.0,0.0
1046,531293.6,4386319.83,0.0,0.0
1047,531298.69,4386311.08,0.0,0.0
1048,531303.71,4386301.22,0.0,0.0
1049,531357.71,4386361.93,0.0,0.0
1050,531362.21,4386353.29,0.0,0.0
1051,531365.93,4386343.76,0.0,0.0
1052,531370.43,4386334.9,0.0,0.0
1053,531374.58,4386327.59,0.0,0.0
1054,531379.43,4386316.74,0.0,0.0
1055,531384.71,4386305.66,0.0,0.0
1056,531389.88,4386300.69,0.0,0.0
1057,531269.15,4386317.29,0.0,0.0
1058,531273.13,4386309.42,0.0,0.0
1059,531369.01,4386368.41,0.0,0.0
1060,531373.67,4386361.33,0.0,0.0
1061,531380.14,4386353.25,0.0,0.0
1062,531384.56,4386344.17,0.0,0.0
1063,531386.56,4386336.96,0.0,0.0
1064,531392.18,4386328.11,0.0,0.0
1065,531395.3,4386320.24,0.0,0.0
1066,531318.0,4386270.98,0.0,0.0
1067,531376.12,4386371.55,0.0,0.0
1068,531382.34,4386362.47,0.0,0.0
1069,531386.32,4386353.94,0.0,0.0
1070,531391.34,4386343.31,0.0,0.0
1071,531392.49,4386334.66,0.0,0.0
1072,531396.82,4386326.24,0.0,0.0
1073,531404.23,4386318.17,0.0,0.0
1074,531327.51,4386253.93,0.0,0.0
1075,531323.61,4386262.79,0.0,0.0
1076,531315.04,4386280.18,0.0,0.0
1077,531310.45,4386289.6,0.0,0.0
1078,531351.2,4386357.02,0.0,0.0
1079,531355.7,4386348.6,0.0,0.0
1080,531357.1,4386343.73,0.0,0.0
1081,531361.76,4386336.42,0.0,0.0
1082,531366.17,4386327.23,0.0,0.0
1083,531369.98,4386319.14,0.0,0.0
1084,531374.56,4386312.5,0.0,0.0
1085,531379.95,4386295.87,0.0,0.0
1086,531337.88,4386256.97,0.0,0.0
1087,531333.47,4386265.61,0.0,0.0
1088,531330.85,4386276.36,0.0,0.0
1089,531324.45,4386286.99,0.0,0.0
1090,531322.19,4386295.97,0.0,0.0
1091,531384.26,4386374.69,0.0,0.0
1092,531390.21,4386368.94,0.0,0.0
1093,531392.56,4386359.74,0.0,0.0
1094,531396.8,4386352.1,0.0,0.0
1095,531398.81,4386341.57,0.0,0.0
1096,531401.17,4386332.47,0.0,0.0
1097,531405.4,4386325.83,0.0,0.0
1098,531406.37,4386318.84,0.0,0.0
1099,531304.97,4386328.64,0.0,0.0
1100,531307.08,4386318.44,0.0,0.0
1101,531311.82,4386311.58,0.0,0.0
1102,531316.93,4386301.94,0.0,0.0
1103,532278.79,4386422.11,0.0,0.0
1104,532264.55,4386377.88,0.0,0.0
1105,532272.35,4386381.58,0.0,0.0
1106,532277.33,4386400.8,0.0,0.0
1107,532279.82,4386400.47,0.0,0.0
1108,532280.24,4386403.25,0.0,0.0
1109,532280.85,4386401.37,0.0,0.0
1110,532282.04,4386403.37,0.0,0.0
1111,532282.47,4386402.37,0.0,0.0
1112,532287.23,4386393.4,0.0,0.0
1113,532284.73,4386395.28,0.0,0.0
1114,532284.57,4386393.17,0.0,0.0
1115,532284.4,4386393.61,0.0,0.0
1116,532283.12,4386411.48,0.0,0.0
1117,532287.35,4386405.94,0.0,0.0
1118,532285.48,4386401.83,0.0,0.0
1119,532287.97,4386401.06,0.0,0.0
1120,532274.64,4386408.11,0.0,0.0
1121,532272.92,4386408.99,0.0,0.0
1122,532273.67,4386413.32,0.0,0.0
1123,532277.78,4386395.25,0.0,0.0
1124,532277.88,4386434.09,0.0,0.0
1125,532290.77,4386367.34,0.0,0.0
1126,532305.85,4386374.39,0.0,0.0
1127,532307.31,4386374.06,0.0,0.0
1128,532307.4,4386372.84,0.0,0.0
1129,532306.54,4386372.17,0.0,0.0
1130,532289.39,4386389.75,0.0,0.0
1131,532296.53,4386366.58,0.0,0.0
1132,532303.5,4386361.73,0.0,0.0
1133,532292.19,4386378.11,0.0,0.0
1134,532292.11,4386376.66,0.0,0.0
1135,532293.92,4386373.9,0.0,0.0
1136,532296.66,4386374.69,0.0,0.0
1137,532292.3,4386372.34,0.0,0.0
1138,532299.94,4386370.15,0.0,0.0
1139,532300.96,4386413.99,0.0,0.0
1140,532300.45,4386413.32,0.0,0.0
1141,532303.96,4386416.0,0.0,0.0
1142,532301.22,4386413.22,0.0,0.0
1143,532322.74,4386379.23,0.0,0.0
1144,532323.08,4386380.01,0.0,0.0
1145,532323.52,4386396.11,0.0,0.0
1146,532325.77,4386392.68,0.0,0.0
1147,532308.58,4386399.48,0.0,0.0
1148,532320.1,4386373.34,0.0,0.0
1149,532312.11,4386395.73,0.0,0.0
1150,532316.2,4386341.03,0.0,0.0
1151,532324.89,4386377.8,0.0,0.0
1152,532362.23,4386355.87,0.0,0.0
1153,532356.33,4386350.07,0.0,0.0
1154,532349.61,4386356.04,0.0,0.0
1155,532332.31,4386388.37,0.0,0.0
1156,532336.98,4386380.07,0.0,0.0
1157,532369.03,4386331.04,0.0,0.0
1158,532367.37,4386337.91,0.0,0.0
1159,532336.3,4386357.54,0.0,0.0
1160,532327.27,4386382.25,0.0,0.0
1161,532383.45,4386330.21,0.0,0.0
1162,532377.44,4386330.19,0.0,0.0
1163,532349.79,4386354.6,0.0,0.0
1164,532257.19,4386432.45,0.0,0.0
1165,532250.96,4386434.92,0.0,0.0
1166,532235.71,4386420.42,0.0,0.0
1167,532241.23,4386413.96,0.0,0.0
1168,532238.66,4386412.62,0.0,0.0
1169,532225.45,4386410.46,0.0,0.0
1170,532205.89,4386428.91,0.0,0.0
1171,532259.96,4386471.2,0.0,0.0
1172,532257.69,4386442.99,0.0,0.0
1173,532252.24,4386449.31,0.0,0.0
1174,532235.41,4386455.9,0.0,0.0
1175,532250.79,4386430.23,0.0,0.0
1176,532228.07,4386454.92,0.0,0.0
1177,532256.54,4386466.19,0.0,0.0
1178,532252.02,4386459.73,0.0,0.0
1179,532250.22,4386460.39,0.0,0.0
1180,532256.37,4386466.63,0.0,0.0
1181,532258.66,4386453.77,0.0,0.0
1182,532213.14,4386461.02,0.0,0.0
1183,532208.72,4386450.9,0.0,0.0
1184,532245.93,4386438.96,0.0,0.0
1185,532232.64,4386457.21,0.0,0.0
1186,532260.56,4386450.67,0.0,0.0
1187,532242.37,4386449.59,0.0,0.0
1188,532232.37,4386439.23,0.0,0.0
1189,532208.42,4386420.04,0.0,0.0
1190,532249.29,4386476.26,0.0,0.0
1191,532210.87,4386429.49,0.0,0.0
1192,532229.28,4386480.06,0.0,0.0
1193,532230.62,4386487.84,0.0,0.0
1194,532218.9,4386478.69,0.0,0.0
1195,532264.54,4386441.81,0.0,0.0
1196,532236.82,4386442.14,0.0,0.0
1197,532229.75,4386450.65,0.0,0.0
1198,532235.26,4386445.68,0.0,0.0
1199,532231.63,4386430.13,0.0,0.0
1200,532220.67,4386425.31,0.0,0.0
1201,532213.53,4386449.25,0.0,0.0
1202,532207.77,4386452.78,0.0,0.0
1203,532246.15,4386428.41,0.0,0.0
1204,532231.46,4386472.97,0.0,0.0
1205,532303.8,4386904.34,0.0,0.0
1206,532297.03,4386901.76,0.0,0.0
1207,532286.99,4386902.27,0.0,0.0
1208,532277.57,4386895.79,0.0,0.0
1209,532233.33,4386969.41,0.0,0.0
1210,532288.92,4386933.46,0.0,0.0
1211,532277.18,4386929.2,0.0,0.0
1212,532267.23,4386926.16,0.0,0.0
1213,532258.31,4386925.68,0.0,0.0
1214,532268.73,4386957.35,0.0,0.0
1215,532258.71,4386954.54,0.0,0.0
1216,532243.17,4386954.14,0.0,0.0
1217,532294.85,4386910.18,0.0,0.0
1218,532289.09,4386912.71,0.0,0.0
1219,532279.99,4386913.56,0.0,0.0
1220,532268.33,4386910.07,0.0,0.0
1221,532262.25,4386969.65,0.0,0.0
1222,532253.84,4386967.95,0.0,0.0
1223,532243.63,4386967.24,0.0,0.0
1224,532233.1,4386962.53,0.0,0.0
1225,532274.77,4386951.72,0.0,0.0
1226,532262.93,4386949.56,0.0,0.0
1227,532252.82,4386946.96,0.0,0.0
1228,532256.19,4386980.72,0.0,0.0
1229,532244.11,4386977.23,0.0,0.0
1230,532234.33,4386976.41,0.0,0.0
1231,532293.94,4386923.5,0.0,0.0
1232,532281.34,4386918.67,0.0,0.0
1233,532271.39,4386917.52,0.0,0.0
1234,532263.5,4386917.38,0.0,0.0
1235,532246.53,4386992.0,0.0,0.0
1236,532236.76,4386988.85,0.0,0.0
1237,532227.34,4386985.26,0.0,0.0
1238,532223.14,4386983.47,0.0,0.0
1239,532281.16,4386941.42,0.0,0.0
1240,532270.88,4386937.16,0.0,0.0
1241,532263.76,4386935.36,0.0,0.0
1242,532251.92,4386934.53,0.0,0.0
1243,532343.64,4386900.37,0.0,0.0
1244,532338.48,4386911.84,0.0,0.0
1245,532333.34,4386919.44,0.0,0.0
1246,532326.72,4386929.24,0.0,0.0
1247,532322.42,4386936.1,0.0,0.0
1248,532317.81,4386944.16,0.0,0.0
1249,532312.24,4386951.9,0.0,0.0
1250,532307.9,4386959.46,0.0,0.0
1251,532265.63,4386982.59,0.0,0.0
1252,532278.64,4386962.4,0.0,0.0
1253,532357.97,4386900.01,0.0,0.0
1254,532352.77,4386911.87,0.0,0.0
1255,532347.58,4386920.61,0.0,0.0
1256,532341.55,4386927.8,0.0,0.0
1257,532334.9,4386936.43,0.0,0.0
1258,532329.81,4386944.51,0.0,0.0
1259,532322.74,4386950.48,0.0,0.0
1260,532320.82,4386959.35,0.0,0.0
1261,532323.54,4386904.42,0.0,0.0
1262,532317.75,4386913.28,0.0,0.0
1263,532311.54,4386921.35,0.0,0.0
1264,532305.5,4386929.43,0.0,0.0
1265,532299.46,4386937.17,0.0,0.0
1266,532368.27,4386900.28,0.0,0.0
1267,532363.25,4386909.91,0.0,0.0
1268,532354.81,4386916.76,0.0,0.0
1269,532351.52,4386924.4,0.0,0.0
1270,532346.08,4386932.26,0.0,0.0
1271,532338.23,4386940.55,0.0,0.0
1272,532329.28,4386947.17,0.0,0.0
1273,532327.71,4386953.83,0.0,0.0
1274,532336.75,4386904.36,0.0,0.0
1275,532330.19,4386913.55,0.0,0.0
1276,532324.75,4386921.85,0.0,0.0
1277,532318.79,4386931.15,0.0,0.0
1278,532313.52,4386939.45,0.0,0.0
1279,532305.85,4386948.3,0.0,0.0
1280,532299.89,4386956.26,0.0,0.0
1281,532292.13,4386964.55,0.0,0.0
1282,532289.77,4386975.75,0.0,0.0
1283,532275.63,4386970.7,0.0,0.0
1284,532289.28,4386949.12,0.0,0.0
1285,532294.12,4386941.03,0.0,0.0
1286,532127.24,4387137.0,0.0,0.0
1287,532120.74,4387132.54,0.0,0.0
1288,532124.95,4387152.31,0.0,0.0
1289,532118.8,4387144.07,0.0,0.0
1290,532113.61,4387135.06,0.0,0.0
1291,532107.12,4387125.93,0.0,0.0
1292,532102.87,4387116.7,0.0,0.0
1293,532103.95,4387126.14,0.0,0.0
1294,532112.44,4387169.13,0.0,0.0
1295,532107.32,4387161.0,0.0,0.0
1296,532107.36,4387150.79,0.0,0.0
1297,532104.22,4387142.68,0.0,0.0
